# Default hitbox sizes for bundled mob models.
# model resource<TAB>width<TAB>height, in blocks.
# Width is capped at 8.0 and height at 16.0 because the box also drives collision.
arphex:geo/spidermoth.geo.json	2.7	1.8
arphex:geo/spidermothdweller.geo.json	2.82	1.8
arphex:geo/spiderobstructer.geo.json	1.01	0.35
arphex:geo/spiderreaper.geo.json	1.49	0.77
arphex:geo/spidersea.geo.json	0.94	1.01
arphex:geo/spidertarantula.geo.json	0.94	0.36
arphex:geo/spiderwander.geo.json	0.92	0.36
arphex:geo/spiderwidow.geo.json	0.71	0.43
arphex:geo/spine_wrencher.geo.json	0.83	3.76
arphex:geo/stickbug.geo.json	0.75	0.66
arphex:geo/sunspider.geo.json	0.84	0.47
arphex:geo/termite.geo.json	0.75	0.31
arphex:geo/tinytormentor.geo.json	3.75	8.13
arphex:geo/tormentedsteve.geo.json	0.5	2.33
arphex:geo/tormentor.geo.json	8.0	16.0
arphex:geo/tormentor_flash_anim.geo.json	8.0	16.0
arphex:geo/tormentor_forceanim.geo.json	8.0	16.0
arphex:geo/tormentor_shield.geo.json	0.3	0.69
arphex:geo/tormentor_t2.geo.json	8.0	16.0
arphex:geo/venusflytrap.geo.json	1.24	3.75
arphex:geo/wasp_nemesis.geo.json	0.3	0.3
arphex:geo/waterroach.geo.json	0.78	0.66
betternether:geo/java_firefly.geo.json	0.31	0.38
betternether:geo/java_flying_pig.geo.json	0.56	1.94
betternether:geo/java_hydrogen_jellyfish.geo.json	1.75	4.88
betternether:geo/java_jungle_skeleton.geo.json	1.0	2.0
betternether:geo/java_naga.geo.json	0.62	2.69
betternether:geo/java_skull.geo.json	0.5	0.5
blighted_beasts:geo/apparition.geo.json	2.5	2.38
blighted_beasts:geo/beckon.geo.json	0.38	1.12
blighted_beasts:geo/behemoth.geo.json	2.62	3.3
blighted_beasts:geo/java_bloater.geo.json	0.75	1.64
blighted_beasts:geo/java_grand_skitter.geo.json	1.38	2.25
blighted_beasts:geo/java_reaper.geo.json	1.0	2.49
blighted_beasts:geo/java_reverb.geo.json	1.83	1.33
blighted_beasts:geo/java_seer.geo.json	0.75	2.36
blighted_beasts:geo/java_unseen.geo.json	0.53	3.0
blighted_beasts:geo/skitter.geo.json	1.38	2.68
block_factorys_bosses:geo/entity/anchor.geo.json	0.3	3.69
block_factorys_bosses:geo/entity/cannonball.geo.json	0.81	0.41
block_factorys_bosses:geo/entity/cannonball_stack.geo.json	2.13	2.44
block_factorys_bosses:geo/entity/crate.geo.json	1.0	1.0
block_factorys_bosses:geo/entity/crossbow_pirate.geo.json	0.56	2.03
block_factorys_bosses:geo/entity/dead_yeti.geo.json	8.0	10.12
block_factorys_bosses:geo/entity/dragon_guard_shield.geo.json	1.07	3.02
block_factorys_bosses:geo/entity/dragon_guard_sword.geo.json	1.07	2.72
block_factorys_bosses:geo/entity/dragon_phase1.geo.json	3.47	8.12
block_factorys_bosses:geo/entity/dragon_phase2.geo.json	3.47	7.31
block_factorys_bosses:geo/entity/flaming_skeleton_guard_fireball.geo.json	0.85	2.36
block_factorys_bosses:geo/entity/flaming_skeleton_guard_sword.geo.json	1.69	2.23
block_factorys_bosses:geo/entity/frozen_skeleton.geo.json	0.75	2.0
block_factorys_bosses:geo/entity/ghost_tentacle.geo.json	1.06	7.26
block_factorys_bosses:geo/entity/glacial_shove.geo.json	3.0	3.0
block_factorys_bosses:geo/entity/ice_spike_big.geo.json	0.71	4.0
block_factorys_bosses:geo/entity/ice_spike_cluster.geo.json	3.38	2.08
block_factorys_bosses:geo/entity/ice_spike_medium.geo.json	0.53	2.69
block_factorys_bosses:geo/entity/ice_spike_projectile.geo.json	0.88	2.5
block_factorys_bosses:geo/entity/ice_spike_small.geo.json	0.53	1.94
block_factorys_bosses:geo/entity/ice_spike_tiny.geo.json	0.49	1.31
block_factorys_bosses:geo/entity/knight_boss.geo.json	5.78	15.12
block_factorys_bosses:geo/entity/kraken.geo.json	8.0	16.0
block_factorys_bosses:geo/entity/kraken_cannon.geo.json	3.0	4.31
block_factorys_bosses:geo/entity/kraken_cinematic.geo.json	8.0	16.0
block_factorys_bosses:geo/entity/kraken_tentacle.geo.json	3.5	16.0
block_factorys_bosses:geo/entity/kraken_tentacle_slim.geo.json	2.38	16.0
block_factorys_bosses:geo/entity/pirate_captain.geo.json	0.81	2.44
block_factorys_bosses:geo/entity/pirate_rook.geo.json	0.56	2.03
block_factorys_bosses:geo/entity/sand_column.geo.json	1.62	4.0
block_factorys_bosses:geo/entity/sandworm.geo.json	8.0	9.22
block_factorys_bosses:geo/entity/yeti_boss.geo.json	2.5	10.5
block_factorys_bosses:geo/entity/yeti_boss_ice.geo.json	4.06	10.62
block_factorys_bosses:geo/entity/yeti_boss_plus.geo.json	2.5	10.5
born_in_chaos_v1:geo/babyskeleton2.geo.json	0.44	1.14
born_in_chaos_v1:geo/babyskeletonmex.geo.json	0.94	1.29
born_in_chaos_v1:geo/babyspider.geo.json	1.14	0.55
born_in_chaos_v1:geo/bloodygadfly.geo.json	0.41	2.08
born_in_chaos_v1:geo/boneimp2.geo.json	0.44	1.32
born_in_chaos_v1:geo/bonescaller.geo.json	4.22	2.91
born_in_chaos_v1:geo/bonescallerhasbone.geo.json	1.81	2.3
born_in_chaos_v1:geo/bonescallerhasboneon.geo.json	0.92	2.3
born_in_chaos_v1:geo/bonescallerstaff.geo.json	1.69	1.95
born_in_chaos_v1:geo/corpsefish.geo.json	0.47	0.81
born_in_chaos_v1:geo/corpsefly.geo.json	0.34	1.84
born_in_chaos_v1:geo/darkvortex.geo.json	1.0	1.77
born_in_chaos_v1:geo/darkvortexn.geo.json	1.0	1.86
born_in_chaos_v1:geo/decrepitskeleton.geo.json	0.63	2.02
born_in_chaos_v1:geo/decrepitskeletonbomb.geo.json	1.18	2.15
born_in_chaos_v1:geo/diamondthermite.geo.json	0.53	0.6
born_in_chaos_v1:geo/direhoundleader.geo.json	1.42	2.23
born_in_chaos_v1:geo/doorknight.geo.json	1.22	3.01
born_in_chaos_v1:geo/dreadhound.geo.json	0.66	0.88
born_in_chaos_v1:geo/fallenchaosknight.geo.json	0.84	2.15
born_in_chaos_v1:geo/fallenchaosknightn.geo.json	1.44	2.86
born_in_chaos_v1:geo/felsteed.geo.json	0.62	2.36
born_in_chaos_v1:geo/felsteedlord.geo.json	0.81	2.76
born_in_chaos_v1:geo/felsteedt.geo.json	0.69	2.36
born_in_chaos_v1:geo/firelight.geo.json	0.99	0.68
born_in_chaos_v1:geo/gluttonfish.geo.json	5.99	3.98
born_in_chaos_v1:geo/krampus.geo.json	2.83	3.2
born_in_chaos_v1:geo/krampushenchman.geo.json	1.49	2.0
born_in_chaos_v1:geo/lifestealer.geo.json	1.31	3.69
born_in_chaos_v1:geo/lifestealer_mantle.geo.json	1.11	3.01
born_in_chaos_v1:geo/lifestealerrevealedtrueform.geo.json	2.62	4.34
born_in_chaos_v1:geo/lifestealertrueform.geo.json	2.67	4.51
born_in_chaos_v1:geo/lordofpumpkins.geo.json	3.29	3.91
born_in_chaos_v1:geo/lordofpumpkinss2.geo.json	1.8	4.33
born_in_chaos_v1:geo/lordofpumpkinss3.geo.json	2.33	4.33
born_in_chaos_v1:geo/lordofpumpkinsshead.geo.json	1.09	3.25
born_in_chaos_v1:geo/maggot.geo.json	0.3	0.3
born_in_chaos_v1:geo/missioner.geo.json	2.32	4.71
born_in_chaos_v1:geo/mrpumpkin.geo.json	0.75	1.75
born_in_chaos_v1:geo/mrspumpkin.geo.json	1.25	2.26
born_in_chaos_v1:geo/nightmarestalker.geo.json	2.23	2.98
born_in_chaos_v1:geo/phantomcreeper.geo.json	0.5	1.62
born_in_chaos_v1:geo/pumpkinbomb.geo.json	1.12	1.69
born_in_chaos_v1:geo/pumpkinbruiser.geo.json	1.57	2.77
born_in_chaos_v1:geo/pumpkindunce.geo.json	0.75	1.24
born_in_chaos_v1:geo/pumpkinhandgun.geo.json	0.3	0.3
born_in_chaos_v1:geo/pumpkinhead.geo.json	0.5	2.53
born_in_chaos_v1:geo/pumpkinheadmil.geo.json	1.02	2.53
born_in_chaos_v1:geo/pumpkinheadrider.geo.json	1.04	3.05
born_in_chaos_v1:geo/pumpkinspirit.geo.json	1.31	3.84
born_in_chaos_v1:geo/pumpkinstaff.geo.json	0.44	2.54
born_in_chaos_v1:geo/restlessspirit.geo.json	0.91	1.72
born_in_chaos_v1:geo/rottenzombie.geo.json	0.96	2.0
born_in_chaos_v1:geo/scarletpersecutor.geo.json	1.04	1.7
born_in_chaos_v1:geo/senorpumpkin.geo.json	1.25	1.76
born_in_chaos_v1:geo/sertheheadless.geo.json	1.01	1.9
born_in_chaos_v1:geo/shyspirit.geo.json	0.59	1.21
born_in_chaos_v1:geo/siameseskeletons.geo.json	0.6	1.22
born_in_chaos_v1:geo/siameseskeletonsleft.geo.json	0.5	1.27
born_in_chaos_v1:geo/siameseskeletonsright.geo.json	0.5	1.14
born_in_chaos_v1:geo/skeletonthrasher.geo.json	2.32	2.83
born_in_chaos_v1:geo/spidersmother.geo.json	4.03	3.67
born_in_chaos_v1:geo/spiritguide.geo.json	1.07	2.3
born_in_chaos_v1:geo/spiritofchaos.geo.json	1.18	2.42
born_in_chaos_v1:geo/staffmagicarrows.geo.json	0.51	1.75
born_in_chaos_v1:geo/supremebonescaller.geo.json	1.81	2.3
born_in_chaos_v1:geo/supremebonescallerr.geo.json	0.92	2.3
born_in_chaos_v1:geo/swarmer.geo.json	1.14	2.38
born_in_chaos_v1:geo/thornshell.geo.json	1.48	1.63
born_in_chaos_v1:geo/witherstrider.geo.json	1.48	1.62
born_in_chaos_v1:geo/zombiebruiser.geo.json	1.57	2.7
born_in_chaos_v1:geo/zombieclown.geo.json	0.92	2.07
born_in_chaos_v1:geo/zombiefisherman.geo.json	1.04	2.08
born_in_chaos_v1:geo/zombielumberjack.geo.json	1.02	2.01
born_in_chaos_v1:geo/zombiesinabarrel.geo.json	0.94	2.08
callfromthedepth_:geo/agony_soul.geo.json	0.91	0.97
callfromthedepth_:geo/baf.geo.json	0.3	3.0
callfromthedepth_:geo/bell.geo.json	0.88	0.88
callfromthedepth_:geo/bell1.geo.json	1.12	1.25
callfromthedepth_:geo/bell2.geo.json	1.12	1.25
callfromthedepth_:geo/bell3.geo.json	1.12	1.25
callfromthedepth_:geo/blade.geo.json	0.3	3.0
callfromthedepth_:geo/bs.geo.json	0.88	0.97
callfromthedepth_:geo/bs1.geo.json	0.88	0.97
callfromthedepth_:geo/bs3.geo.json	0.91	1.04
callfromthedepth_:geo/bs5.geo.json	0.91	1.04
callfromthedepth_:geo/bs6.geo.json	0.91	1.04
callfromthedepth_:geo/citadel_guardian.geo.json	0.75	3.69
callfromthedepth_:geo/curse.geo.json	0.3	0.88
callfromthedepth_:geo/deptharmorfull1.geo.json	1.02	2.22
callfromthedepth_:geo/devouer.geo.json	0.5	0.75
callfromthedepth_:geo/extruder.geo.json	0.3	0.79
callfromthedepth_:geo/grib.geo.json	0.5	0.92
callfromthedepth_:geo/grib1.geo.json	0.31	0.92
callfromthedepth_:geo/grib2.geo.json	0.31	0.92
callfromthedepth_:geo/gribb.geo.json	0.31	0.92
callfromthedepth_:geo/jaws.geo.json	0.62	0.3
callfromthedepth_:geo/knight.geo.json	0.56	0.86
callfromthedepth_:geo/lamp.geo.json	0.3	0.31
callfromthedepth_:geo/light.geo.json	1.0	1.69
callfromthedepth_:geo/marble_guard.geo.json	1.06	1.53
callfromthedepth_:geo/mh.geo.json	0.75	1.12
callfromthedepth_:geo/mushroom1.geo.json	0.75	1.12
callfromthedepth_:geo/mushroom10.geo.json	0.75	1.12
callfromthedepth_:geo/riper.geo.json	0.94	3.28
callfromthedepth_:geo/rw.geo.json	0.87	2.19
callfromthedepth_:geo/scream.geo.json	0.38	0.81
callfromthedepth_:geo/screaminvillage.geo.json	0.38	0.81
callfromthedepth_:geo/screaminvillage1.geo.json	0.38	0.85
callfromthedepth_:geo/seeker.geo.json	0.44	0.88
callfromthedepth_:geo/shelter.geo.json	1.0	0.3
callfromthedepth_:geo/shield.geo.json	1.0	1.0
callfromthedepth_:geo/souleater.geo.json	0.56	1.07
callfromthedepth_:geo/spawn.geo.json	2.01	1.78
callfromthedepth_:geo/spawn1.geo.json	2.01	1.78
callfromthedepth_:geo/spawn2.geo.json	2.01	1.78
callfromthedepth_:geo/spawn_2.geo.json	2.01	1.78
callfromthedepth_:geo/sword.geo.json	0.3	2.0
callfromthedepth_:geo/testai.geo.json	0.94	3.28
callfromthedepth_:geo/tintacle.geo.json	0.75	1.93
callfromthedepth_:geo/vanilla_deep_citizen.geo.json	0.56	2.16
cataclysm:geo/abyss_blast_portal_model.geo.json	2.62	0.3
cataclysm:geo/abyss_mine_model.geo.json	0.56	1.78
cataclysm:geo/amethyst_cluster_projectile_model.geo.json	0.61	2.25
cataclysm:geo/amethyst_crab_model.geo.json	5.69	3.43
cataclysm:geo/ancient_desert_stele_model.geo.json	1.0	1.38
cataclysm:geo/ancient_remnant_rework_model.geo.json	2.66	6.03
cataclysm:geo/aptrgangr_model.geo.json	3.45	5.0
cataclysm:geo/axe_blade_model.geo.json	1.1	3.56
cataclysm:geo/ceraunus_model.geo.json	0.39	2.52
cataclysm:geo/cindaria_model.geo.json	2.58	3.32
cataclysm:geo/clawdian_model.geo.json	4.59	5.48
cataclysm:geo/coral_bardiche_model.geo.json	0.3	2.62
cataclysm:geo/coral_golem_model.geo.json	1.38	1.86
cataclysm:geo/coral_spear_model.geo.json	0.52	1.94
cataclysm:geo/coralssus_model.geo.json	2.0	3.08
cataclysm:geo/cursed_sandstorm_model.geo.json	1.88	2.19
cataclysm:geo/deepling_angler_model.geo.json	0.89	2.62
cataclysm:geo/deepling_brute_model.geo.json	0.62	2.56
cataclysm:geo/deepling_model.geo.json	0.62	2.56
cataclysm:geo/deepling_priest_model.geo.json	1.0	2.75
cataclysm:geo/deepling_warlock_model.geo.json	0.94	2.81
cataclysm:geo/draugr_model.geo.json	0.87	3.99
cataclysm:geo/elemental_spear_model.geo.json	0.94	1.97
cataclysm:geo/elite_draugr_model.geo.json	0.63	4.56
cataclysm:geo/ender_golem_model.geo.json	2.44	3.75
cataclysm:geo/ender_guardian_bullet_model.geo.json	0.5	1.75
cataclysm:geo/ender_guardian_model.geo.json	2.9	4.28
cataclysm:geo/endermaptera_model.geo.json	1.36	0.53
cataclysm:geo/flare_bomb_model.geo.json	1.0	2.0
cataclysm:geo/hippocamtus_model.geo.json	2.24	3.23
cataclysm:geo/ignis_fireball_model.geo.json	0.62	1.81
cataclysm:geo/ignis_model.geo.json	4.88	3.88
cataclysm:geo/ignited_berserker_model.geo.json	1.84	2.77
cataclysm:geo/ignited_revenant_model.geo.json	2.05	2.54
cataclysm:geo/kobolediator_model.geo.json	4.04	5.63
cataclysm:geo/koboleton_model.geo.json	1.1	1.68
cataclysm:geo/laser_beam_model.geo.json	0.3	1.57
cataclysm:geo/lava_bomb_model.geo.json	0.62	1.81
cataclysm:geo/lionfish_model.geo.json	1.12	0.88
cataclysm:geo/maledictus_model.geo.json	3.23	3.77
cataclysm:geo/modern_remnant_model.geo.json	0.59	0.95
cataclysm:geo/netherite_ministrosity_model.geo.json	0.44	0.94
cataclysm:geo/netherite_monstrosity_model.geo.json	4.02	6.73
cataclysm:geo/phantom_halberd_model.geo.json	0.51	4.54
cataclysm:geo/playersandstorm_model.geo.json	1.88	2.19
cataclysm:geo/royal_draugr_model.geo.json	0.72	3.94
cataclysm:geo/sandstorm_model.geo.json	1.88	2.19
cataclysm:geo/sandstorm_projectile_model.geo.json	1.88	2.19
cataclysm:geo/scylla_model.geo.json	2.2	6.55
cataclysm:geo/storm_serpent_model.geo.json	0.82	10.5
cataclysm:geo/symbiocto_model.geo.json	1.56	0.81
cataclysm:geo/the_baby_leviathan_model.geo.json	1.08	0.5
cataclysm:geo/the_harbinger_model.geo.json	1.92	2.28
cataclysm:geo/the_leviathan_model.geo.json	6.72	3.34
cataclysm:geo/the_leviathan_tongue_end_model.geo.json	0.56	1.12
cataclysm:geo/the_leviathan_tongue_model.geo.json	0.3	0.75
cataclysm:geo/the_prowler_model.geo.json	2.9	2.96
cataclysm:geo/the_watcher_model.geo.json	1.7	1.25
cataclysm:geo/tidal_hook_model.geo.json	0.92	2.12
cataclysm:geo/tidal_tentacle_claws_model.geo.json	0.3	1.17
cataclysm:geo/tidal_tentacle_model.geo.json	0.3	0.75
cataclysm:geo/urchinkin_model.geo.json	0.75	1.0
cataclysm:geo/void_howitzer_model.geo.json	1.0	2.0
cataclysm:geo/void_rune_model.geo.json	0.38	0.3
cataclysm:geo/wadjet_model.geo.json	1.94	3.49
cataclysm:geo/wave_model.geo.json	2.0	4.63
cataclysm:geo/wither_homing_missile_model.geo.json	0.3	1.81
cataclysm:geo/wither_howitzer_model.geo.json	0.56	1.78
cataclysm:geo/wither_missile_model.geo.json	0.53	2.58
cnpcgeckoaddon:geo/animfilenotfound.geo.json	0.7	2.0
cnpcgeckoaddon:geo/geo_npc.geo.json	0.7	2.0
cnpcgeckoaddon:geo/modelnotfound.geo.json	0.7	2.0
creatures_expanded:geo/abominationnew.geo.json	0.57	2.14
creatures_expanded:geo/anguished.geo.json	1.0	2.04
creatures_expanded:geo/blizzard.geo.json	0.3	0.3
creatures_expanded:geo/broodspidernew.geo.json	2.04	1.37
creatures_expanded:geo/crumblingskeleton.geo.json	0.5	2.0
creatures_expanded:geo/cryofangspider.geo.json	1.66	1.37
creatures_expanded:geo/crystalinespidernewest.geo.json	2.18	1.59
creatures_expanded:geo/crystallinegolem.geo.json	2.61	2.93
creatures_expanded:geo/embersmog.geo.json	0.3	1.75
creatures_expanded:geo/gargoylenew.geo.json	0.41	2.25
creatures_expanded:geo/gildedzombienew.geo.json	0.5	2.0
creatures_expanded:geo/gloomknight.geo.json	0.99	2.17
creatures_expanded:geo/gloomspidernew.geo.json	1.66	1.37
creatures_expanded:geo/gnasheartnew.geo.json	0.94	2.03
creatures_expanded:geo/gravennew.geo.json	0.54	2.64
creatures_expanded:geo/gravenskullnew.geo.json	0.54	0.5
creatures_expanded:geo/kamikazecreepernew.geo.json	0.53	1.62
creatures_expanded:geo/miststalker.geo.json	0.5	1.97
creatures_expanded:geo/ocularusfix.geo.json	0.61	2.09
creatures_expanded:geo/ocularusfixnew.geo.json	0.61	2.09
creatures_expanded:geo/ocularusnew.geo.json	0.57	2.1
creatures_expanded:geo/oculus.geo.json	0.61	2.09
creatures_expanded:geo/parasitichusk.geo.json	0.96	2.37
creatures_expanded:geo/pointeddripstonespike.geo.json	1.0	0.3
creatures_expanded:geo/prosperisherzombie.geo.json	1.0	2.04
creatures_expanded:geo/pyroclasticboulder.geo.json	1.5	1.5
creatures_expanded:geo/pyrorachnid.geo.json	1.66	1.37
creatures_expanded:geo/radiantghoul.geo.json	1.0	2.03
creatures_expanded:geo/rollingskull.geo.json	0.5	0.5
creatures_expanded:geo/roots.geo.json	0.3	0.3
creatures_expanded:geo/shadowfiend.geo.json	0.5	2.0
creatures_expanded:geo/shroomarauder.geo.json	1.12	1.06
creatures_expanded:geo/skeledigit.geo.json	0.3	0.3
creatures_expanded:geo/spideregg.geo.json	0.5	0.62
creatures_expanded:geo/spiderling.geo.json	0.66	0.44
creatures_expanded:geo/swamplurker.geo.json	1.0	2.25
creatures_expanded:geo/swampskeleton.geo.json	0.5	2.0
creatures_expanded:geo/tremourge.geo.json	1.06	2.5
creatures_expanded:geo/undeadnecromancerjava.geo.json	0.91	2.03
critters_and_cryptids:geo/alarm.geo.json	0.38	1.35
critters_and_cryptids:geo/alarm_bird.geo.json	0.62	1.27
critters_and_cryptids:geo/baby_florat.geo.json	0.72	0.56
critters_and_cryptids:geo/baby_toxiguano.geo.json	0.75	0.31
critters_and_cryptids:geo/bellywhisk.geo.json	4.25	2.81
critters_and_cryptids:geo/big_vivid.geo.json	1.0	1.12
critters_and_cryptids:geo/blekksplash.geo.json	3.06	1.91
critters_and_cryptids:geo/bomb_rocket.geo.json	0.88	2.38
critters_and_cryptids:geo/bonamar.geo.json	1.25	2.44
critters_and_cryptids:geo/bulky_ice.geo.json	0.88	0.88
critters_and_cryptids:geo/casxolotl.geo.json	1.0	0.81
critters_and_cryptids:geo/cave_lizard.geo.json	1.12	1.25
critters_and_cryptids:geo/celcius_toad.geo.json	0.94	1.62
critters_and_cryptids:geo/chupacabra.geo.json	1.23	3.15
critters_and_cryptids:geo/chupacabra_new.geo.json	1.23	3.15
critters_and_cryptids:geo/corokok.geo.json	1.5	1.88
critters_and_cryptids:geo/corupter.geo.json	0.75	3.88
critters_and_cryptids:geo/dorscale.geo.json	1.81	1.25
critters_and_cryptids:geo/dorscale_fry.geo.json	0.3	0.3
critters_and_cryptids:geo/dustres.geo.json	0.44	0.94
critters_and_cryptids:geo/enderfan.geo.json	0.88	0.3
critters_and_cryptids:geo/fecko2.geo.json	0.88	1.0
critters_and_cryptids:geo/five_lined_constellation_fish.geo.json	0.44	0.62
critters_and_cryptids:geo/florat.geo.json	1.45	1.5
critters_and_cryptids:geo/frostiger.geo.json	1.38	2.19
critters_and_cryptids:geo/fumetin.geo.json	1.12	1.44
critters_and_cryptids:geo/fungla.geo.json	0.75	2.56
critters_and_cryptids:geo/fungla_rocket.geo.json	0.88	1.25
critters_and_cryptids:geo/fur_bearing_trout.geo.json	1.19	0.88
critters_and_cryptids:geo/gemnin.geo.json	0.56	1.06
critters_and_cryptids:geo/ghostfin_shark.geo.json	0.75	2.12
critters_and_cryptids:geo/gongin.geo.json	0.69	0.3
critters_and_cryptids:geo/grandine.geo.json	0.75	4.62
critters_and_cryptids:geo/ice_mine.geo.json	0.62	0.38
critters_and_cryptids:geo/igorthis.geo.json	1.27	2.5
critters_and_cryptids:geo/jelly_blast.geo.json	2.62	2.69
critters_and_cryptids:geo/jelly_remains.geo.json	0.62	0.3
critters_and_cryptids:geo/jorik.geo.json	1.2	0.5
critters_and_cryptids:geo/lickend.geo.json	0.75	0.94
critters_and_cryptids:geo/luvpigon.geo.json	0.38	1.06
critters_and_cryptids:geo/mimicer.geo.json	0.75	1.69
critters_and_cryptids:geo/mine.geo.json	0.75	0.38
critters_and_cryptids:geo/mogus.geo.json	0.75	1.25
critters_and_cryptids:geo/moth_minion.geo.json	1.12	2.0
critters_and_cryptids:geo/mothman.geo.json	1.12	4.4
critters_and_cryptids:geo/ningen.geo.json	0.88	1.56
critters_and_cryptids:geo/ningen_water.geo.json	0.88	1.56
critters_and_cryptids:geo/phantom_ray.geo.json	0.88	0.62
critters_and_cryptids:geo/plate_snake.geo.json	1.24	0.38
critters_and_cryptids:geo/pupil.geo.json	0.75	1.19
critters_and_cryptids:geo/puska.geo.json	0.62	0.56
critters_and_cryptids:geo/quagma.geo.json	0.38	0.44
critters_and_cryptids:geo/reptoid.geo.json	1.83	3.06
critters_and_cryptids:geo/robra.geo.json	0.38	1.31
critters_and_cryptids:geo/roofbug.geo.json	1.12	1.0
critters_and_cryptids:geo/sabgator.geo.json	2.5	0.81
critters_and_cryptids:geo/shromple.geo.json	1.38	1.25
critters_and_cryptids:geo/smottish.geo.json	3.31	1.31
critters_and_cryptids:geo/snake_person.geo.json	1.46	2.91
critters_and_cryptids:geo/snow_gun.geo.json	0.5	0.69
critters_and_cryptids:geo/stickmin.geo.json	0.3	4.5
critters_and_cryptids:geo/submaryme.geo.json	3.75	3.56
critters_and_cryptids:geo/swamp_battle.geo.json	4.25	2.81
critters_and_cryptids:geo/torpedo_fish.geo.json	0.38	0.31
critters_and_cryptids:geo/toxiguano.geo.json	1.0	0.38
critters_and_cryptids:geo/tripodero.geo.json	0.94	2.69
critters_and_cryptids:geo/untouchable_bathysphere_fish.geo.json	0.3	0.75
critters_and_cryptids:geo/vivid.geo.json	0.3	0.3
critters_and_cryptids:geo/void_jelly.geo.json	1.75	0.62
critters_and_cryptids:geo/weezer_barnacle.geo.json	0.31	0.56
critters_and_cryptids:geo/weezer_whale.geo.json	2.44	1.88
critters_and_cryptids:geo/whale_oil.geo.json	0.5	0.56
critters_and_cryptids:geo/winkfis.geo.json	0.75	0.81
critters_and_cryptids:geo/winkfis_fry.geo.json	0.3	0.3
critters_and_cryptids:geo/wormeyond.geo.json	1.47	0.47
deep_dark_regrowth:geo/abomination.geo.json	1.88	1.81
deep_dark_regrowth:geo/annihilatornew.geo.json	1.77	2.65
deep_dark_regrowth:geo/boombox.geo.json	0.42	0.82
deep_dark_regrowth:geo/chromebutterfly.geo.json	0.75	0.3
deep_dark_regrowth:geo/corruptedskeleton.geo.json	0.5	2.0
deep_dark_regrowth:geo/corruptedskeletondead.geo.json	0.5	2.0
deep_dark_regrowth:geo/ghostjellyfish2.geo.json	1.0	0.62
deep_dark_regrowth:geo/hunter.geo.json	3.25	0.5
deep_dark_regrowth:geo/infectionspider.geo.json	0.33	0.3
deep_dark_regrowth:geo/observer.geo.json	1.0	2.19
deep_dark_regrowth:geo/sculk_parasite_new.geo.json	1.0	1.0
